#{"t_start": 1777134227.1996357, "env_id": "None"}
r,l,t
-6.0,940,4610.811506
-9.0,744,4611.411667
-9.0,709,4613.033585
-14.0,683,4613.129895
-13.0,650,4613.607238
4.0,955,4614.100195
-9.0,622,4614.866903
-7.0,927,4615.522747
5.0,958,4616.305956
7.0,914,4617.374808
-10.0,758,4618.549161
-7.0,769,4619.110008
-1.0,1080,4620.087063
1.0,1161,4620.708691
-1.0,929,4620.932761
12.0,831,4621.72906
2.0,963,4621.811074
6.0,853,4628.42324
-9.0,718,4630.255313
-3.0,955,4630.275528
-5.0,897,4630.463409
-6.0,848,4631.736226
-9.0,832,4631.860675
-8.0,845,4632.8196
-7.0,849,4633.980242
4.0,1037,4633.99738
-17.0,586,4634.306403
-12.0,621,4635.804327
3.0,928,4636.340787
3.0,1014,4636.917673
-7.0,988,4638.313392
-13.0,683,4638.756224
-5.0,850,4639.541605
4.0,1042,4639.622392
-5.0,915,4639.956609
-7.0,770,4640.818997
-11.0,779,4646.910547
-14.0,589,4648.082922
1.0,988,4648.838851
-1.0,926,4649.842141
6.0,867,4650.768349
-7.0,830,4650.865374
12.0,754,4651.241902
-5.0,964,4651.338033
7.0,868,4652.581224
-9.0,684,4653.317333
-7.0,868,4653.761317
-9.0,741,4655.696944
5.0,938,4655.972069
-15.0,530,4656.039464
-9.0,829,4656.654176
-3.0,904,4656.68845
-5.0,930,4657.410913
-6.0,914,4659.719194
-2.0,987,4659.755306
-15.0,552,4666.880271
2.0,881,4668.437997
5.0,946,4669.448861
-3.0,982,4669.677835
1.0,962,4670.406473
4.0,874,4670.647766
-9.0,776,4673.609285
-2.0,921,4674.13593
1.0,984,4674.726689
-7.0,820,4675.559329
-4.0,828,4676.635713
-9.0,831,4676.890364
-8.0,809,4677.432563
-2.0,970,4679.052932
-6.0,870,4681.661256
2.0,996,4682.237607
-8.0,778,4682.294916
-2.0,926,4682.752402
-11.0,862,4694.037679
3.0,972,4694.744826
6.0,936,4695.225471
-5.0,911,4696.628224
-9.0,775,4698.070338
-12.0,658,4698.133647
-6.0,809,4698.965116
-1.0,961,4699.917433
-5.0,813,4700.540422
-2.0,912,4701.712629
-3.0,970,4702.448236
7.0,898,4703.04363
-9.0,868,4703.978537
5.0,965,4704.565584
-6.0,812,4705.211649
-2.0,989,4705.420043
7.0,819,4705.882988
-16.0,637,4707.200094
6.0,959,4707.961066
1.0,1044,4718.049804
-12.0,660,4718.669792
-2.0,887,4719.51059
5.0,848,4720.036474
-1.0,1098,4720.571304
3.0,820,4720.690155
-14.0,678,4721.216048
-12.0,728,4724.169334
-3.0,950,4724.334412
-14.0,708,4724.518322
-12.0,659,4724.835591
-16.0,577,4725.567602
-10.0,729,4726.167293
-6.0,888,4726.722756
2.0,916,4727.30553
-16.0,544,4728.078092
9.0,874,4730.045672
1.0,928,4730.245221
3.0,984,4731.270447
5.0,889,4731.387993
7.0,919,4737.718428
9.0,807,4738.124274
-3.0,950,4738.477262
-6.0,852,4739.194235
-8.0,705,4740.421025
-14.0,485,4741.645895
-15.0,640,4741.903306
-6.0,1017,4742.250211
6.0,895,4742.659002
1.0,1050,4743.76326
3.0,996,4744.60273
-5.0,877,4744.891706
-8.0,679,4746.033849
-6.0,828,4747.243374
-3.0,807,4747.453752
2.0,1115,4747.627287
-15.0,480,4747.991347
-3.0,867,4748.26216
-6.0,764,4748.708984
3.0,989,4756.465883
-13.0,670,4757.054719
-8.0,760,4757.84068
-12.0,650,4758.37236
-2.0,1077,4758.480883
-6.0,831,4758.480911
6.0,867,4759.076179
-1.0,952,4759.887525
-9.0,688,4760.917272
-12.0,640,4761.975913
-12.0,607,4762.295869
-5.0,841,4762.492751
-13.0,598,4762.936189
-9.0,699,4762.998901
-6.0,795,4763.619348
-14.0,637,4765.031118
-6.0,913,4765.777584
-14.0,538,4766.403568
-10.0,800,4767.646258
-11.0,743,4767.781394
-4.0,901,4767.80124
-2.0,878,4767.975441
1.0,951,4775.28428
-9.0,762,4776.227218
-11.0,531,4776.615349
4.0,969,4776.818214
-14.0,634,4777.412114
-7.0,935,4777.972025
-4.0,840,4778.915055
-3.0,988,4779.701321
-8.0,687,4779.712513
-10.0,716,4781.426018
-6.0,807,4781.426059
-10.0,640,4781.534734
3.0,950,4782.737999
-9.0,744,4782.766359
-9.0,752,4784.548806
-2.0,918,4784.829383
-3.0,904,4785.524218
-10.0,646,4786.886794
1.0,932,4787.423522
2.0,984,4787.762814
2.0,1072,4793.97986
-2.0,887,4794.023962
-14.0,704,4794.914648
1.0,956,4796.252939
2.0,1084,4798.045555
-12.0,652,4798.180005
3.0,899,4798.233059
4.0,921,4798.90907
3.0,900,4799.113291
-5.0,738,4799.66926
-4.0,937,4800.06399
-14.0,626,4802.079889
-12.0,644,4802.32921
1.0,985,4802.603658
-13.0,633,4803.193988
-12.0,649,4804.238013
3.0,977,4804.534606
3.0,960,4805.099841
-7.0,898,4805.459033
-12.0,647,4806.504341
-9.0,861,4813.745652
-12.0,592,4814.174098
-8.0,777,4814.325075
-3.0,920,4814.670074
-10.0,739,4815.439038
-10.0,743,4816.038235
-4.0,868,4817.205243
-7.0,728,4817.360656
-9.0,681,4818.762405
-8.0,772,4818.795001
-11.0,763,4819.644407
-6.0,936,4820.294409
-3.0,795,4820.629491
-10.0,738,4820.863907
-11.0,778,4822.441774
-8.0,809,4822.50077
-9.0,702,4823.386579
-8.0,823,4824.153437
-9.0,829,4825.06745
-10.0,661,4825.18021
-8.0,784,4825.426187
-5.0,840,4826.1243
-11.0,638,4832.810254
6.0,857,4834.266606
-11.0,748,4834.446794
-3.0,839,4835.782649
-13.0,609,4836.243037
-12.0,677,4837.168544
-7.0,864,4837.197934
-6.0,931,4837.286085
-4.0,985,4837.744641
-5.0,834,4839.818017
-13.0,570,4839.920014
-3.0,902,4840.09584
-13.0,562,4840.805454
9.0,846,4841.253474
-11.0,691,4841.752009
-8.0,795,4842.342016
-2.0,961,4843.942387
-14.0,632,4844.007259
-14.0,542,4844.750917
-5.0,886,4845.547703
7.0,868,4845.7029
-6.0,865,4852.534166
-11.0,573,4853.842984
-1.0,911,4854.353439
2.0,1106,4855.02747
-6.0,742,4855.682885
6.0,866,4855.682921
-14.0,601,4856.411632
-7.0,769,4856.660318
-2.0,908,4857.704476
-13.0,664,4858.138863
-14.0,706,4858.914574
8.0,840,4860.446785
-10.0,681,4860.806607
-4.0,926,4861.660414
-2.0,992,4862.087623
-10.0,754,4863.000441
-2.0,1001,4863.121747
2.0,925,4863.677269
-3.0,953,4865.062451
-8.0,756,4871.493858
-2.0,922,4872.207467
-10.0,692,4872.359568
-4.0,940,4873.528129
-12.0,680,4873.865879
6.0,938,4874.976918
1.0,998,4875.250673
-12.0,636,4875.5991
5.0,859,4876.416557
-7.0,799,4877.36247
-10.0,648,4878.050125
-9.0,647,4879.154053
2.0,1063,4879.225617
-3.0,936,4879.584766
-8.0,804,4880.794574
3.0,1008,4881.758623
-5.0,864,4882.001207
-11.0,768,4882.331859
-12.0,705,4882.609519
-7.0,805,4890.255896
-13.0,524,4891.213439
2.0,946,4891.385909
2.0,934,4891.845569
-9.0,646,4892.589468
7.0,936,4893.473408
-10.0,742,4893.855136
-6.0,793,4894.658524
-9.0,733,4896.54301
-7.0,750,4897.645319
8.0,874,4898.866697
3.0,898,4899.528488
10.0,832,4900.592318
-1.0,994,4901.098624
-3.0,921,4901.736558
5.0,931,4902.631923
-13.0,640,4903.142199
6.0,895,4904.221257
-3.0,952,4907.035613
3.0,949,4914.626295
-6.0,851,4915.359687
-4.0,927,4915.511987
-6.0,775,4916.741216
4.0,950,4916.852093
4.0,911,4917.413403
-2.0,826,4918.27235
-15.0,466,4919.370363
-7.0,753,4921.097451
-15.0,598,4921.982374
-3.0,936,4922.043552
-1.0,955,4923.708645
-12.0,728,4924.517262
4.0,953,4924.929153
2.0,973,4925.761536
-8.0,736,4927.409037
1.0,1031,4928.210974
-10.0,753,4928.500571
-11.0,642,4930.021439
1.0,1034,4930.852312
-16.0,675,4931.545664
-3.0,931,4931.701128
-6.0,818,4931.9539
-12.0,792,4941.026838
-9.0,763,4941.058773
-1.0,1009,4941.843544
-9.0,724,4941.974034
-6.0,789,4943.659777
-3.0,919,4943.875957
-6.0,796,4943.9098
-4.0,903,4944.314271
-10.0,594,4944.955355
-3.0,885,4946.820423
-7.0,753,4946.898045
6.0,840,4947.344463
-7.0,744,4948.535851
-10.0,764,4949.301047
5.0,843,4949.424957
-8.0,779,4950.042802
2.0,1005,4950.454786
-14.0,604,4951.287678
-13.0,553,4952.148587
-10.0,807,4952.176437
-7.0,849,4957.830511
-11.0,631,4958.995691
-5.0,841,4960.249267
-12.0,561,4960.408046
-5.0,890,4961.3071
-4.0,837,4961.376658
-12.0,571,4961.560855
6.0,853,4963.173583
2.0,987,4964.071767
-7.0,809,4964.284798
-9.0,693,4964.942133
-1.0,953,4966.474861
10.0,798,4966.524273
-5.0,927,4967.432154
-18.0,441,4967.820159
2.0,1010,4968.165095
-9.0,743,4969.141015
4.0,924,4969.224768
-4.0,1013,4970.690843
-10.0,716,4977.079448
-3.0,873,4978.056701
-9.0,777,4978.390863
-15.0,587,4978.85456
4.0,763,4979.027531
4.0,854,4979.28657
-3.0,937,4981.223667
-9.0,738,4981.909674
6.0,863,4982.219062
-16.0,523,4982.703184
6.0,835,4983.525252
2.0,917,4984.383999
-16.0,570,4985.625229
-1.0,1028,4985.739903
-1.0,1085,4985.947928
-3.0,853,4986.795001
-4.0,904,4988.109387
2.0,983,4989.103781
-10.0,747,4989.253601
4.0,995,4990.012298
-9.0,687,4998.507019
-7.0,842,4999.570814
-9.0,713,4999.846202
-3.0,968,5000.512213
-7.0,878,5002.990244
-12.0,570,5003.389879
-9.0,824,5003.84743
-14.0,497,5004.108899
-7.0,805,5004.87169
-1.0,959,5005.200403
-3.0,845,5006.812924
-1.0,1000,5009.067423
11.0,793,5010.185653
-1.0,948,5011.122797
8.0,840,5011.308481
-11.0,745,5011.59097
4.0,1042,5012.790415
-1.0,1061,5013.968315
-13.0,623,5014.427826
3.0,957,5015.027782
-5.0,939,5024.746862
-7.0,811,5025.042801
1.0,954,5025.816292
1.0,936,5025.849562
-9.0,796,5026.130118
-11.0,721,5027.123997
-3.0,891,5028.127715
3.0,918,5029.412018
-9.0,688,5031.709942
-3.0,921,5032.64568
-5.0,854,5033.169074
-12.0,706,5033.169122
4.0,960,5033.29024
-5.0,844,5033.377448
-4.0,909,5035.91158
-2.0,1019,5038.126751
-11.0,617,5038.45754
-9.0,749,5039.423753
-9.0,774,5039.755639
2.0,1007,5046.313933
3.0,959,5046.713521
5.0,879,5046.733758
-9.0,693,5047.459133
-14.0,538,5050.533138
-6.0,830,5051.144921
-2.0,896,5051.401066
-7.0,739,5051.512805
-13.0,641,5051.960217
-9.0,768,5054.014649
-4.0,908,5054.259661
1.0,1095,5054.89573
-7.0,734,5057.789808
-7.0,776,5057.805148
-7.0,781,5058.104565
7.0,899,5058.261447
-13.0,619,5059.331658
-14.0,548,5059.59475
-4.0,924,5059.888942
-4.0,876,5061.767121
10.0,798,5072.718735
-8.0,837,5073.351534
-4.0,912,5074.150427
1.0,1025,5074.676061
-4.0,881,5074.964936
-3.0,886,5075.267224
1.0,891,5075.605938
-14.0,524,5077.20777
-4.0,1006,5078.155044
-12.0,758,5079.7911
-8.0,682,5079.913235
-3.0,904,5080.140572
-9.0,712,5080.340144
4.0,935,5081.339631
-1.0,877,5081.65789
9.0,812,5083.40044
1.0,1004,5083.694964
-12.0,670,5084.244387
-14.0,737,5084.567147
9.0,816,5085.607935
4.0,896,5093.129864
5.0,845,5094.289019
-7.0,805,5094.375781
-18.0,480,5095.034813
-10.0,721,5095.995857
-11.0,678,5097.176114
3.0,952,5098.379024
-11.0,753,5099.652462
-9.0,851,5100.070896
-7.0,741,5100.785493
-8.0,724,5101.293171
-2.0,982,5102.772176
7.0,899,5103.737877
-9.0,649,5103.965539
-5.0,963,5105.460243
-9.0,683,5105.529959
-10.0,725,5106.297412
1.0,980,5109.180611
-7.0,789,5109.539216
-2.0,990,5109.783714
-7.0,786,5110.71338
-6.0,852,5120.797735
-9.0,676,5121.067185
-6.0,761,5122.565039
6.0,906,5122.981681
-16.0,565,5124.13826
6.0,925,5126.854944
3.0,923,5127.434547
-6.0,781,5127.492218
-7.0,829,5127.568082
9.0,908,5128.851448
-11.0,692,5128.921342
-7.0,652,5129.747613
3.0,956,5130.784178
-13.0,626,5132.259936
-12.0,624,5132.823207
-12.0,676,5133.39396
-9.0,759,5134.040479
-18.0,497,5136.526302
-8.0,831,5136.881586
-2.0,978,5137.334975
-2.0,1007,5137.527069
-5.0,804,5137.70346
-9.0,766,5148.733729
1.0,935,5149.615519
-14.0,540,5150.280752
-4.0,935,5150.824429
-10.0,689,5152.364782
4.0,930,5153.2681
7.0,902,5154.016283
1.0,1060,5155.177785
-5.0,767,5156.841082
-9.0,857,5156.954452
2.0,1009,5157.379896
-3.0,911,5158.419348
-10.0,767,5158.659356
-1.0,951,5160.832687
1.0,977,5161.671671
1.0,870,5161.867742
-13.0,692,5161.984288
-4.0,868,5163.206918
-6.0,905,5169.32559
4.0,934,5170.466383
-1.0,976,5170.983803
-6.0,867,5172.16452
-10.0,779,5172.329744
-5.0,875,5173.148178
-3.0,887,5173.343941
5.0,997,5175.287419
-2.0,1008,5175.922644
6.0,934,5176.584247
5.0,895,5176.848948
10.0,886,5177.969388
4.0,991,5178.82053
-7.0,873,5179.059092
6.0,990,5179.63359
-8.0,799,5180.523168
-12.0,608,5180.826608
-8.0,785,5181.074265
-4.0,931,5188.343566
3.0,917,5189.634397
-8.0,804,5189.990634
2.0,861,5190.133054
-7.0,813,5190.630756
-7.0,848,5191.748268
-5.0,931,5192.831517
-1.0,994,5193.008876
-5.0,880,5194.117386
-15.0,473,5194.839563
-9.0,738,5194.963702
-4.0,820,5195.024382
-5.0,828,5195.424204
-13.0,543,5196.39941
2.0,1008,5197.2323
8.0,899,5198.886216
-10.0,780,5199.220539
4.0,909,5200.778651
-3.0,958,5201.224235
2.0,962,5206.873478
1.0,1030,5207.715984
3.0,933,5208.05938
-6.0,917,5208.791982
-10.0,758,5209.41383
5.0,940,5210.923568
-7.0,898,5212.726104
2.0,948,5212.977696
-10.0,769,5213.072266
-1.0,1114,5213.633063
-9.0,715,5214.078074
-2.0,1011,5214.32232
-13.0,607,5214.901847
-2.0,937,5214.921849
-15.0,700,5217.646146
-6.0,871,5218.42837
-5.0,840,5218.480525
-5.0,912,5219.599558
7.0,900,5225.769749
5.0,962,5225.935517
-1.0,886,5226.278577
-3.0,997,5226.993549
-1.0,935,5229.331124
-4.0,858,5229.652112
2.0,1038,5230.776632
-5.0,832,5231.205742
-10.0,774,5231.328726
-11.0,725,5231.721567
4.0,944,5232.109238
1.0,1102,5232.376212
9.0,814,5234.652838
-9.0,733,5236.00025
4.0,971,5236.000281
-5.0,824,5236.17694
-9.0,815,5237.047753
2.0,897,5237.197307
-5.0,867,5237.781648
-5.0,856,5237.978054
-8.0,774,5245.28133
-10.0,719,5246.430093
6.0,856,5247.158592
-15.0,596,5247.422447
7.0,907,5247.500872
10.0,827,5248.166047
-5.0,983,5249.042656
-3.0,938,5249.480314
-8.0,798,5250.504624
-9.0,699,5251.015772
10.0,763,5252.156791
-11.0,737,5252.983019
-5.0,853,5253.081686
1.0,935,5253.54799
-4.0,770,5254.089384
-8.0,795,5254.685738
-11.0,674,5254.92733
6.0,966,5257.331096
-9.0,719,5257.692665
-17.0,609,5258.068279
-12.0,556,5263.925657
6.0,990,5264.246904
4.0,947,5264.888126
2.0,957,5265.417422
-1.0,1007,5267.099149
-13.0,558,5267.5663
8.0,826,5268.695812
-5.0,907,5268.870991
-12.0,589,5269.263689
6.0,837,5269.716741
2.0,935,5269.794154
3.0,1014,5271.510349
-17.0,559,5272.520367
7.0,856,5272.703122
-8.0,736,5273.509034
-5.0,945,5273.745007
-6.0,834,5274.711509
-3.0,897,5275.643745
-16.0,659,5275.814821
-1.0,984,5276.14495
-9.0,666,5276.875292
-13.0,573,5282.736661
-4.0,948,5284.37981
-6.0,905,5285.14371
-5.0,886,5285.983454
-8.0,823,5286.676915
6.0,926,5287.182077
5.0,874,5287.344129
-6.0,867,5288.026174
-4.0,887,5288.537246
2.0,872,5290.821741
2.0,1070,5291.353098
5.0,909,5291.906415
-9.0,747,5292.048141
-5.0,810,5292.616046
4.0,1007,5293.242426
-5.0,849,5293.558397
-6.0,920,5294.530066
-6.0,744,5295.680064
11.0,847,5302.51255
-7.0,826,5303.62868
-5.0,919,5303.670957
-11.0,581,5303.950333
2.0,997,5304.054374
-10.0,844,5304.701493
-7.0,942,5305.027425
-13.0,695,5305.852525
5.0,853,5308.072231
-10.0,697,5308.179882
-8.0,719,5308.733963
-12.0,663,5309.017519
-16.0,527,5309.290921
3.0,947,5309.864036
-7.0,764,5310.021412
4.0,1000,5310.493727
-9.0,716,5312.767609
-10.0,665,5313.37618
-12.0,740,5313.590615
-5.0,779,5314.397641
-11.0,611,5314.492647
4.0,983,5314.634868
-10.0,754,5314.813125
8.0,860,5324.949138
-10.0,629,5327.001352
-11.0,587,5327.760702
5.0,944,5328.247093
3.0,1053,5329.565204
-5.0,887,5329.5983
-7.0,897,5329.976406
-1.0,987,5330.162117
1.0,942,5331.110087
-14.0,563,5331.933225
-2.0,871,5332.705209
-15.0,559,5333.23033
-1.0,921,5333.795162
3.0,888,5335.40076
-2.0,905,5335.891771
-12.0,649,5336.181993
-15.0,505,5336.541692
1.0,991,5336.65073
-5.0,847,5336.668525
-7.0,797,5346.30167
-11.0,650,5346.470585
-13.0,545,5348.683796
-11.0,683,5350.48046
-7.0,838,5350.821236
6.0,799,5351.330523
1.0,974,5351.356831
2.0,953,5352.791915
-3.0,820,5353.336056
-2.0,926,5354.409649
-8.0,779,5355.386674
-8.0,773,5357.990458
-4.0,904,5358.259418
4.0,917,5358.713242
3.0,1018,5360.084112
3.0,960,5361.04603
5.0,924,5361.283834
-9.0,709,5361.484701
-2.0,936,5362.463897
-7.0,816,5374.708375
9.0,835,5375.585713
-13.0,575,5375.927138
-3.0,954,5376.173624
-8.0,759,5377.284681
-4.0,933,5377.821811
-14.0,557,5379.511735
-1.0,1012,5379.894268
1.0,903,5379.943157
-8.0,798,5382.455031
-13.0,768,5382.539937
-9.0,733,5384.116751
3.0,943,5384.2904
-5.0,824,5384.383294
-8.0,753,5385.999646
-9.0,752,5386.373397
-10.0,781,5386.673286
-12.0,714,5388.616299
-10.0,757,5390.640938
4.0,945,5390.683206
6.0,853,5399.51041
-5.0,814,5400.530953
-2.0,1074,5400.998431
-2.0,948,5401.675882
-1.0,960,5401.977211
-9.0,829,5402.594051
-11.0,678,5403.145852
-1.0,970,5405.042692
4.0,894,5405.273809
-5.0,839,5405.945682
-1.0,919,5406.923257
-9.0,648,5407.321371
5.0,856,5407.498252
4.0,927,5407.663456
-1.0,1029,5409.226638
-7.0,844,5410.709486
-2.0,979,5411.355285
-3.0,886,5411.657146
-17.0,482,5418.793899
-6.0,806,5419.041566
-5.0,879,5419.900347
3.0,1021,5420.372309
4.0,939,5420.644258
-17.0,493,5422.138345
-4.0,832,5424.636034
1.0,971,5424.973405
-12.0,806,5425.945999
-4.0,866,5426.23021
4.0,888,5427.517094
-1.0,980,5428.764556
-1.0,1034,5429.495775
-13.0,555,5429.741774
-1.0,928,5430.09822
-7.0,842,5431.865234
2.0,949,5434.083774
-5.0,923,5434.144341
-7.0,783,5434.237482
-11.0,727,5435.969553
-10.0,720,5445.919755
-5.0,889,5446.054376
3.0,941,5447.226237
-13.0,556,5448.654525
-2.0,933,5449.520975
-9.0,750,5450.23162
-3.0,940,5451.808142
-9.0,720,5452.099601
-3.0,802,5452.933372
-6.0,929,5453.60426
-13.0,750,5453.671846
-9.0,725,5454.883799
-10.0,792,5457.02422
3.0,923,5457.443004
-10.0,663,5458.610795
-2.0,885,5459.404977
5.0,898,5459.810719
10.0,844,5460.904491
-10.0,704,5460.929906
-3.0,976,5461.984061
-5.0,811,5471.765844
-8.0,678,5472.111189
-4.0,817,5472.127595
-8.0,635,5472.438007
-4.0,894,5474.416997
-9.0,657,5474.530026
-4.0,849,5474.981063
-3.0,1009,5476.01493
-12.0,650,5476.685968
-11.0,726,5476.865589
-4.0,866,5477.790672
2.0,957,5478.057689
-10.0,755,5480.524998
-9.0,745,5481.787323
-4.0,1008,5481.971547
-1.0,1008,5482.112567
6.0,892,5483.929416
-15.0,516,5484.952308
-1.0,1039,5485.429619
-3.0,935,5485.759913
5.0,899,5485.773191
7.0,818,5498.63203
-4.0,872,5498.927195
2.0,994,5500.277208
-9.0,745,5500.993516
5.0,906,5501.354995
-8.0,776,5502.07009
-7.0,842,5502.304895
4.0,931,5503.386707
-14.0,634,5504.071168
-4.0,845,5506.166886
-4.0,818,5507.28886
-9.0,715,5508.42145
5.0,862,5508.741318
2.0,978,5509.378161
-1.0,887,5509.674411
6.0,846,5510.648502
-4.0,955,5512.26024
-12.0,574,5513.347233
-5.0,870,5513.635896
-2.0,877,5523.215775
-13.0,656,5523.698564
-13.0,574,5523.972554
-5.0,826,5524.24007
5.0,932,5525.775144
-13.0,464,5526.02062
-12.0,657,5526.308855
2.0,905,5529.506679
-9.0,800,5530.80659
-8.0,809,5531.156699
-1.0,956,5531.411799
-13.0,605,5531.488771
-9.0,665,5531.723779
6.0,1011,5532.382346
-3.0,915,5533.627434
-20.0,431,5535.119598
-8.0,713,5535.639539
-12.0,734,5537.463397
-11.0,723,5537.694768
-3.0,953,5538.774742
-9.0,806,5539.063256
1.0,933,5539.506108
-11.0,657,5548.031743
2.0,1029,5549.223271
-12.0,642,5549.755754
4.0,956,5550.106277
-1.0,916,5552.326991
-12.0,602,5553.212529
-3.0,949,5553.924403
-11.0,566,5554.097472
-1.0,985,5554.530882
3.0,965,5554.799888
4.0,884,5557.684571
1.0,1062,5558.874946
-10.0,726,5559.450767
-5.0,830,5559.468597
-4.0,926,5562.037047
-7.0,923,5562.445704
4.0,937,5562.838186
-1.0,1038,5562.854042
-13.0,597,5564.013528
-2.0,1026,5573.476487
-13.0,573,5574.341075
-3.0,936,5574.472016
2.0,951,5574.615162
4.0,903,5576.777248
-5.0,917,5577.698345
-4.0,800,5577.859598
-14.0,546,5578.184624
-4.0,995,5578.379471
-7.0,862,5582.011276
3.0,919,5582.368698
-4.0,1043,5583.316286
8.0,828,5583.903519
-10.0,747,5584.285355
-4.0,935,5585.744306
-1.0,940,5586.26353
3.0,1008,5587.037966
-15.0,555,5596.024861
8.0,865,5596.431602
8.0,911,5597.183313
-1.0,970,5598.632702
2.0,976,5599.275426
-7.0,847,5601.289902
-3.0,938,5601.30721
1.0,1012,5601.435273
4.0,1016,5604.754944
-9.0,732,5604.926607
3.0,1044,5605.414644
-8.0,799,5606.147025
2.0,1051,5606.232241
-8.0,657,5606.961963
-4.0,859,5608.680951
4.0,960,5609.675769
5.0,869,5611.731408
-5.0,905,5611.847936
-2.0,891,5612.247626
-6.0,864,5618.827738
9.0,898,5618.99419
-11.0,609,5619.789931
-1.0,958,5620.002028
-6.0,849,5620.604184
-12.0,635,5622.530213
-11.0,738,5622.700611
-8.0,708,5623.447781
7.0,838,5624.499746
2.0,1038,5624.812544
-5.0,828,5625.234074
-7.0,785,5625.758564
-3.0,892,5625.862009
-8.0,745,5627.571556
3.0,991,5628.99332
-5.0,888,5629.237718
-10.0,560,5629.374068
-5.0,796,5629.651234
-5.0,868,5630.416754
1.0,988,5631.60415
-2.0,979,5638.344009
-1.0,943,5639.826366
-7.0,763,5640.094642
-11.0,700,5640.337037
-8.0,746,5640.36025
-1.0,959,5641.592139
-12.0,803,5641.76393
-9.0,674,5642.682499
-9.0,873,5643.404063
6.0,789,5644.904536
-2.0,892,5646.068315
6.0,960,5646.271436
-8.0,733,5646.482278
-9.0,860,5647.132575
-1.0,1139,5647.687742
-7.0,764,5648.325693
-2.0,941,5648.748148
-11.0,693,5650.94251
3.0,996,5651.325655
-15.0,510,5657.800966
-3.0,913,5658.152285
-3.0,1059,5659.287627
2.0,983,5659.662518
-3.0,854,5660.446366
-1.0,1070,5660.784791
-11.0,674,5661.495328
-13.0,692,5662.274543
-8.0,816,5662.790709
-7.0,777,5663.17749
3.0,921,5665.238286
3.0,979,5665.981229
-9.0,835,5666.170078
14.0,746,5666.308943
-3.0,918,5666.376331
12.0,807,5667.997332
-7.0,912,5668.163431
8.0,920,5669.106782
-12.0,635,5670.400507
2.0,888,5677.147218
3.0,893,5678.103734
-3.0,941,5678.619262
-3.0,1005,5678.64976
-6.0,840,5679.595523
-5.0,866,5679.92482
-5.0,766,5680.231601
-18.0,569,5681.772782
-4.0,877,5682.232985
-10.0,793,5682.266934
-14.0,625,5683.619064
-3.0,872,5684.238105
3.0,943,5684.729928
-11.0,715,5684.843353
-7.0,837,5685.328149
-4.0,799,5686.929539
5.0,849,5687.734947
4.0,945,5688.328469
-8.0,742,5689.026568
-6.0,921,5689.561856
-12.0,792,5689.946773
5.0,909,5696.758838
-6.0,975,5697.776146
-7.0,801,5698.27055
-6.0,896,5699.69231
-9.0,757,5700.093703
-8.0,677,5700.116439
-3.0,879,5700.196234
-3.0,911,5702.008523
-10.0,667,5702.590849
-4.0,933,5702.799192
-3.0,990,5704.18135
-6.0,821,5705.412142
-3.0,838,5705.507435
-5.0,934,5705.737844
-8.0,811,5707.237844
-3.0,1121,5707.420892
1.0,995,5708.999682
-1.0,1037,5709.479533
-2.0,853,5715.865459
-13.0,690,5716.365922
-10.0,743,5716.397354
-2.0,890,5717.429921
-3.0,932,5719.429271
5.0,907,5719.451813
-10.0,680,5720.05199
12.0,832,5720.560271
-10.0,651,5720.573226
-12.0,758,5720.768439
-11.0,822,5722.726989
-1.0,1006,5722.881265
-14.0,552,5724.305825
-10.0,598,5724.408783
-11.0,666,5724.854219
-7.0,846,5724.892555
8.0,854,5724.970592
-5.0,979,5726.371788
-15.0,626,5726.774776
-9.0,723,5727.548299
-9.0,705,5735.678547
5.0,847,5736.048752
1.0,930,5737.02522
2.0,1095,5737.551411
3.0,1014,5737.608569
-6.0,903,5738.36949
-5.0,875,5738.591537
10.0,880,5739.397814
5.0,913,5741.561666
-11.0,647,5741.720707
2.0,914,5741.945669
-12.0,589,5743.187896
5.0,962,5743.240556
-1.0,922,5743.561957
-6.0,833,5743.75211
-3.0,944,5744.692222
12.0,765,5746.886427
1.0,984,5747.923803
3.0,1035,5756.421122
8.0,797,5757.063502
-4.0,894,5757.181268
-2.0,890,5757.214797
-6.0,876,5757.523882
5.0,872,5758.986713
-17.0,439,5760.859107
-7.0,804,5761.332003
-10.0,778,5762.483697
-14.0,623,5762.868136
-16.0,549,5763.692415
-10.0,766,5763.775662
-3.0,900,5764.192565
-5.0,1011,5765.894554
-13.0,577,5767.799277
-9.0,828,5767.948211
-3.0,904,5769.067582
-10.0,787,5769.230964
-6.0,806,5770.663234
-9.0,771,5770.781851
1.0,993,5772.190993
-9.0,741,5780.808508
-13.0,632,5781.156291
-1.0,1058,5781.470129
5.0,912,5782.140538
-15.0,655,5782.805079
-3.0,884,5783.178421
-7.0,784,5784.02809
6.0,912,5786.529223
-7.0,759,5787.323544
-8.0,725,5788.359576
-4.0,880,5788.633046
-4.0,872,5788.821755
-3.0,897,5789.995277
4.0,908,5790.349888
1.0,955,5791.29869
-8.0,780,5792.070908
6.0,818,5792.923882
-5.0,793,5793.546208
-7.0,753,5793.559894
6.0,847,5794.351768
-3.0,982,5802.841444
2.0,997,5803.295777
6.0,892,5803.564294
-5.0,801,5804.594338
1.0,996,5805.016031
-8.0,799,5805.214885
8.0,855,5805.578266
-10.0,640,5807.024412
2.0,986,5807.233596
-15.0,587,5807.405124
